Company Name,Full Address,Activities,Company ID,Start Date,See Also,Number of Employees,Turnover,Last Year
LOGISTIK BRUSSELS,"Bosstraat 260, 1150 Sint-Pieters-Woluwe, Belgium","47910, 46460",841874183,2011-12-15,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=841874183, databe: https://data.be/en/company/0841874183, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0841874183&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0841874183, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=841874183, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0841874183, kbodata: http://data.kbodata.be/organisation/0841_874_183, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0841874183, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0841874183, opencorporates: https://opencorporates.com/companies/be/0841874183, opencorporatesapi: https://api.opencorporates.com/companies/be/0841874183, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0841874183, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0841874183, trendstop: http://trendstop.knack.be/en/detail/0841874183, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0841874183",1,n.b.,2022.0
COMPAGNIE INTERNATIONALE DE DISTRIBUTION,"Alsembergsesteenweg 842, 1180 Ukkel, Belgium","46496, 46460, 26600",843280485,2012-01-25,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=843280485, databe: https://data.be/en/company/0843280485, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0843280485&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0843280485, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=843280485, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0843280485, kbodata: http://data.kbodata.be/organisation/0843_280_485, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0843280485, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0843280485, opencorporates: https://opencorporates.com/companies/be/0843280485, opencorporatesapi: https://api.opencorporates.com/companies/be/0843280485, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0843280485, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0843280485, trendstop: http://trendstop.knack.be/en/detail/0843280485, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0843280485",2,n.b.,2022.0
ITEMEDICAL,"Philipssite 5, 3001 Leuven, Belgium","46510, 46460, 64200, 70220, 74909",845577011,2012-04-27,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=845577011, databe: https://data.be/en/company/0845577011, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0845577011&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0845577011, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=845577011, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0845577011, kbodata: http://data.kbodata.be/organisation/0845_577_011, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0845577011, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0845577011, opencorporates: https://opencorporates.com/companies/be/0845577011, opencorporatesapi: https://api.opencorporates.com/companies/be/0845577011, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0845577011, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0845577011, trendstop: http://trendstop.knack.be/en/detail/0845577011, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0845577011",4,n.b.,2022.0
C.C.S.V. MANAGEMENT,"Hertogenlaan 119, 1970 Wezembeek-Oppem, Belgium","46460, 70210, 70220, 82990",849717030,2012-10-18,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=849717030, databe: https://data.be/en/company/0849717030, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0849717030&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0849717030, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=849717030, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0849717030, kbodata: http://data.kbodata.be/organisation/0849_717_030, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0849717030, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0849717030, opencorporates: https://opencorporates.com/companies/be/0849717030, opencorporatesapi: https://api.opencorporates.com/companies/be/0849717030, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0849717030, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0849717030, trendstop: http://trendstop.knack.be/en/detail/0849717030, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0849717030",n.b.,n.b.,2023.0
ANLI,"Toleindestraat 115, 9080 Lochristi, Belgium","64200, 74151",447298969,1992-04-30,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=447298969, databe: https://data.be/en/company/0447298969, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0447298969&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0447298969, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=447298969, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0447298969, kbodata: http://data.kbodata.be/organisation/0447_298_969, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0447298969, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0447298969, opencorporates: https://opencorporates.com/companies/be/0447298969, opencorporatesapi: https://api.opencorporates.com/companies/be/0447298969, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0447298969, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0447298969, trendstop: http://trendstop.knack.be/en/detail/0447298969, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0447298969",n.b.,n.b.,2023.0
MEDITRADE,"Woudlaan 67, 1950 Kraainem, Belgium",,859864121,2003-07-16,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=859864121, databe: https://data.be/en/company/0859864121, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0859864121&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0859864121, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=859864121, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0859864121, kbodata: http://data.kbodata.be/organisation/0859_864_121, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0859864121, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0859864121, opencorporates: https://opencorporates.com/companies/be/0859864121, opencorporatesapi: https://api.opencorporates.com/companies/be/0859864121, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0859864121, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0859864121, trendstop: http://trendstop.knack.be/en/detail/0859864121, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0859864121",n.b.,n.b.,2011.0
MEDYS,"Starrenhoflaan 44, 2950 Kapellen, Belgium","46460, 46460, 64200, 70220, 82990, 74142, 74151, 74879",862879930,2004-01-14,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=862879930, databe: https://data.be/en/company/0862879930, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0862879930&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0862879930, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=862879930, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0862879930, kbodata: http://data.kbodata.be/organisation/0862_879_930, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0862879930, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0862879930, opencorporates: https://opencorporates.com/companies/be/0862879930, opencorporatesapi: https://api.opencorporates.com/companies/be/0862879930, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0862879930, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0862879930, trendstop: http://trendstop.knack.be/en/detail/0862879930, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0862879930",1,n.b.,2022.0
HEXACATH BELGIUM,"Louizalaan 143, 1050 Elsene, Belgium","46460, 72190, 51460, 73100",863575360,2004-02-20,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=863575360, databe: https://data.be/en/company/0863575360, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0863575360&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0863575360, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=863575360, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0863575360, kbodata: http://data.kbodata.be/organisation/0863_575_360, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0863575360, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0863575360, opencorporates: https://opencorporates.com/companies/be/0863575360, opencorporatesapi: https://api.opencorporates.com/companies/be/0863575360, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0863575360, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0863575360, trendstop: http://trendstop.knack.be/en/detail/0863575360, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0863575360",n.b.,n.b.,2022.0
H.M.I.,"Doverstraat 62, 1070 Anderlecht, Belgium",,438660724,1989-11-07,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=438660724, databe: https://data.be/en/company/0438660724, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0438660724&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0438660724, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=438660724, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0438660724, kbodata: http://data.kbodata.be/organisation/0438_660_724, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0438660724, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0438660724, opencorporates: https://opencorporates.com/companies/be/0438660724, opencorporatesapi: https://api.opencorporates.com/companies/be/0438660724, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0438660724, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0438660724, trendstop: http://trendstop.knack.be/en/detail/0438660724, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0438660724",3,n.b.,2022.0
BRUCARE,"Brusselsesteenweg 360, 3090 Overijse, Belgium","46460, 46460, 70220, 86909, 51460, 85143",870364865,2004-12-03,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=870364865, databe: https://data.be/en/company/0870364865, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0870364865&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0870364865, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=870364865, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0870364865, kbodata: http://data.kbodata.be/organisation/0870_364_865, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0870364865, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0870364865, opencorporates: https://opencorporates.com/companies/be/0870364865, opencorporatesapi: https://api.opencorporates.com/companies/be/0870364865, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0870364865, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0870364865, trendstop: http://trendstop.knack.be/en/detail/0870364865, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0870364865",1,n.b.,2022.0
SANIFORT PHARMA,"Interleuvenlaan 62, 3001 Leuven, Belgium","46460, 46460, 46450, 47740, 47750, 51460, 51450, 52320, 52330, 51460",882765326,2006-07-24,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=882765326, databe: https://data.be/en/company/0882765326, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0882765326&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0882765326, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=882765326, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0882765326, kbodata: http://data.kbodata.be/organisation/0882_765_326, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0882765326, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0882765326, opencorporates: https://opencorporates.com/companies/be/0882765326, opencorporatesapi: https://api.opencorporates.com/companies/be/0882765326, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0882765326, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0882765326, trendstop: http://trendstop.knack.be/en/detail/0882765326, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0882765326",1,n.b.,2023.0
PHENOX,"Fr. Verbeekstraat 124B, 3090 Overijse, Belgium","46460, 47740, 51460, 52320",883995840,2006-10-02,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=883995840, databe: https://data.be/en/company/0883995840, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0883995840&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0883995840, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=883995840, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0883995840, kbodata: http://data.kbodata.be/organisation/0883_995_840, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0883995840, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0883995840, opencorporates: https://opencorporates.com/companies/be/0883995840, opencorporatesapi: https://api.opencorporates.com/companies/be/0883995840, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0883995840, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0883995840, trendstop: http://trendstop.knack.be/en/detail/0883995840, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0883995840",n.b.,n.b.,2022.0
MEDAX,"Schonekeerstraat 185, 8930 Menen, Belgium","46460, 47740, 68100, 82990, 51460, 52320, 70120, 74879",888755867,2007-04-16,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=888755867, databe: https://data.be/en/company/0888755867, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0888755867&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0888755867, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=888755867, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0888755867, kbodata: http://data.kbodata.be/organisation/0888_755_867, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0888755867, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0888755867, opencorporates: https://opencorporates.com/companies/be/0888755867, opencorporatesapi: https://api.opencorporates.com/companies/be/0888755867, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0888755867, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0888755867, trendstop: http://trendstop.knack.be/en/detail/0888755867, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0888755867",n.b.,n.b.,2022.0
BIOFIXT,No result,No activities found,No ID,No Start Date,No See Also Info,n.b.,n.b.,2022.0
COSMEDIC,"Ropstocklei 10, 2530 Boechout, Belgium","46460, 51460",893282995,2007-11-07,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=893282995, databe: https://data.be/en/company/0893282995, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0893282995&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0893282995, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=893282995, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0893282995, kbodata: http://data.kbodata.be/organisation/0893_282_995, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0893282995, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0893282995, opencorporates: https://opencorporates.com/companies/be/0893282995, opencorporatesapi: https://api.opencorporates.com/companies/be/0893282995, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0893282995, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0893282995, trendstop: http://trendstop.knack.be/en/detail/0893282995, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0893282995",n.b.,n.b.,2023.0
ACCURAY BELGIUM,"Pegasuslaan 5, 1831 Machelen (Brab.), Belgium","46460, 46460, 46180, 46900",893897659,2007-11-30,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=893897659, databe: https://data.be/en/company/0893897659, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0893897659&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0893897659, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=893897659, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0893897659, kbodata: http://data.kbodata.be/organisation/0893_897_659, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0893897659, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0893897659, opencorporates: https://opencorporates.com/companies/be/0893897659, opencorporatesapi: https://api.opencorporates.com/companies/be/0893897659, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0893897659, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0893897659, trendstop: http://trendstop.knack.be/en/detail/0893897659, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0893897659",3,n.b.,2023.0
