Company Name,Full Address,Activities,Company ID,Start Date,See Also,Number of Employees,Turnover,Last Year
EUROGENERICS,"Esplanade S/N, 1020 Brussel, Belgium","46460, 46460, 51460, 51460",419806694,1979-10-02,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=419806694, databe: https://data.be/en/company/0419806694, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0419806694&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0419806694, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=419806694, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0419806694, kbodata: http://data.kbodata.be/organisation/0419_806_694, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0419806694, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0419806694, opencorporates: https://opencorporates.com/companies/be/0419806694, opencorporatesapi: https://api.opencorporates.com/companies/be/0419806694, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0419806694, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0419806694, trendstop: http://trendstop.knack.be/en/detail/0419806694, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0419806694",162,240910.079,2022.0
SANOFI BELGIUM,"Leonardo da Vincilaan 19, 1831 Machelen (Brab.), Belgium","46460, 46460, 46180, 51180, 51460",464435901,1998-10-27,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=464435901, databe: https://data.be/en/company/0464435901, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0464435901&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0464435901, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=464435901, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0464435901, kbodata: http://data.kbodata.be/organisation/0464_435_901, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0464435901, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0464435901, opencorporates: https://opencorporates.com/companies/be/0464435901, opencorporatesapi: https://api.opencorporates.com/companies/be/0464435901, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0464435901, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0464435901, trendstop: http://trendstop.knack.be/en/detail/0464435901, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0464435901",223,235799.367,2022.0
BRISTOL - MYERS SQUIBB BELGIUM,"Terhulpsesteenweg 185, 1170 Watermaal-Bosvoorde, Belgium","46460, 70100, 74152, 51460",403075184,1958-01-01,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=403075184, databe: https://data.be/en/company/0403075184, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0403075184&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0403075184, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=403075184, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0403075184, kbodata: http://data.kbodata.be/organisation/0403_075_184, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0403075184, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0403075184, opencorporates: https://opencorporates.com/companies/be/0403075184, opencorporatesapi: https://api.opencorporates.com/companies/be/0403075184, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0403075184, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0403075184, trendstop: http://trendstop.knack.be/en/detail/0403075184, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0403075184",103,229390.358,2021.0
LIVLINA,"Eigenlostraat 5, 9100 Sint-Niklaas, Belgium","46460, 52100, 52290, 80105",448553239,1992-10-29,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=448553239, databe: https://data.be/en/company/0448553239, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0448553239&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0448553239, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=448553239, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0448553239, kbodata: http://data.kbodata.be/organisation/0448_553_239, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0448553239, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0448553239, opencorporates: https://opencorporates.com/companies/be/0448553239, opencorporatesapi: https://api.opencorporates.com/companies/be/0448553239, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0448553239, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0448553239, trendstop: http://trendstop.knack.be/en/detail/0448553239, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0448553239",205,169793.868,2022.0
VIATRIS,"Avenue du Président J.F. Kennedy s/n, 33701 Mérignac, Belgium",,455623252,1995-01-12,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=455623252, databe: https://data.be/en/company/0455623252, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0455623252&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0455623252, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=455623252, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0455623252, kbodata: http://data.kbodata.be/organisation/0455_623_252, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0455623252, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0455623252, opencorporates: https://opencorporates.com/companies/be/0455623252, opencorporatesapi: https://api.opencorporates.com/companies/be/0455623252, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0455623252, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0455623252, trendstop: http://trendstop.knack.be/en/detail/0455623252, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0455623252",144,199631.068,2022.0
MEDTRONIC BELGIUM,"Burgemeester Etienne Demunterl. 5, 1090 Jette, Belgium","46460, 46460, 51460, 51460",415262839,1975-04-29,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=415262839, databe: https://data.be/en/company/0415262839, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0415262839&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0415262839, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=415262839, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0415262839, kbodata: http://data.kbodata.be/organisation/0415_262_839, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0415262839, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0415262839, opencorporates: https://opencorporates.com/companies/be/0415262839, opencorporatesapi: https://api.opencorporates.com/companies/be/0415262839, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0415262839, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0415262839, trendstop: http://trendstop.knack.be/en/detail/0415262839, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0415262839",262,184395.1,2023.0
GC EUROPE,"Interleuvenlaan 33, 3001 Leuven, Belgium","46460, 46460, 51460, 51460",452407307,1994-03-30,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=452407307, databe: https://data.be/en/company/0452407307, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0452407307&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0452407307, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=452407307, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0452407307, kbodata: http://data.kbodata.be/organisation/0452_407_307, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0452407307, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0452407307, opencorporates: https://opencorporates.com/companies/be/0452407307, opencorporatesapi: https://api.opencorporates.com/companies/be/0452407307, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0452407307, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0452407307, trendstop: http://trendstop.knack.be/en/detail/0452407307, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0452407307",102,176179.679,2022.0
GOED FARMA,"Haachtsesteenweg 579, 1030 Schaarbeek, Belgium","47730, 46460, 47910, 51460, 52310",400789251,1953-12-20,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=400789251, databe: https://data.be/en/company/0400789251, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0400789251&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0400789251, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=400789251, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0400789251, kbodata: http://data.kbodata.be/organisation/0400_789_251, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0400789251, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0400789251, opencorporates: https://opencorporates.com/companies/be/0400789251, opencorporatesapi: https://api.opencorporates.com/companies/be/0400789251, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0400789251, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0400789251, trendstop: http://trendstop.knack.be/en/detail/0400789251, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0400789251",371,162825.504,2022.0
TAKEDA BELGIUM,"Da Vincilaan 7, 1930 Zaventem, Belgium","46460, 46460, 70220, 51460, 74142, 24421",403054202,1945-06-11,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=403054202, databe: https://data.be/en/company/0403054202, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0403054202&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0403054202, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=403054202, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0403054202, kbodata: http://data.kbodata.be/organisation/0403_054_202, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0403054202, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0403054202, opencorporates: https://opencorporates.com/companies/be/0403054202, opencorporatesapi: https://api.opencorporates.com/companies/be/0403054202, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0403054202, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0403054202, trendstop: http://trendstop.knack.be/en/detail/0403054202, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0403054202",76,160394.55,2022.0
AMGEN,"Telecomlaan 5-7, 1831 Machelen (Brab.), Belgium","46460, 46460, 51460, 51460",439652401,1989-12-21,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=439652401, databe: https://data.be/en/company/0439652401, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0439652401&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0439652401, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=439652401, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0439652401, kbodata: http://data.kbodata.be/organisation/0439_652_401, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0439652401, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0439652401, opencorporates: https://opencorporates.com/companies/be/0439652401, opencorporatesapi: https://api.opencorporates.com/companies/be/0439652401, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0439652401, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0439652401, trendstop: http://trendstop.knack.be/en/detail/0439652401, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0439652401",99,144568.084,2022.0
CSL BEHRING,"Bedrijvenlaan 11, 2800 Mechelen, Belgium","46460, 46460, 51460, 51460",454483701,1995-02-15,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=454483701, databe: https://data.be/en/company/0454483701, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0454483701&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0454483701, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=454483701, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0454483701, kbodata: http://data.kbodata.be/organisation/0454_483_701, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0454483701, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0454483701, opencorporates: https://opencorporates.com/companies/be/0454483701, opencorporatesapi: https://api.opencorporates.com/companies/be/0454483701, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0454483701, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0454483701, trendstop: http://trendstop.knack.be/en/detail/0454483701, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0454483701",33,140891.046,2023.0
COVETRUS,"Industrieweg 135, 3583 Beringen, Belgium","46460, 46460, 51460, 51460",429026446,1986-05-21,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=429026446, databe: https://data.be/en/company/0429026446, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0429026446&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0429026446, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=429026446, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0429026446, kbodata: http://data.kbodata.be/organisation/0429_026_446, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0429026446, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0429026446, opencorporates: https://opencorporates.com/companies/be/0429026446, opencorporatesapi: https://api.opencorporates.com/companies/be/0429026446, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0429026446, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0429026446, trendstop: http://trendstop.knack.be/en/detail/0429026446, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0429026446",68,130978.446,2022.0
HOLOGIC,"Da Vincilaan 5, 1930 Zaventem, Belgium","46460, 46460, 51460, 51460",445434787,1991-10-21,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=445434787, databe: https://data.be/en/company/0445434787, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0445434787&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0445434787, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=445434787, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0445434787, kbodata: http://data.kbodata.be/organisation/0445_434_787, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0445434787, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0445434787, opencorporates: https://opencorporates.com/companies/be/0445434787, opencorporatesapi: https://api.opencorporates.com/companies/be/0445434787, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0445434787, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0445434787, trendstop: http://trendstop.knack.be/en/detail/0445434787, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0445434787",156,138154.014,2022.0
ASAHI KASEI BIOPROCESS EUROPE,"Auguste Reyerslaan 70, 1030 Schaarbeek, Belgium","73200, 46460, 47789, 71209, 51900, 52498, 74302, 74131",480190679,2003-05-09,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=480190679, databe: https://data.be/en/company/0480190679, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0480190679&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0480190679, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=480190679, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0480190679, kbodata: http://data.kbodata.be/organisation/0480_190_679, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0480190679, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0480190679, opencorporates: https://opencorporates.com/companies/be/0480190679, opencorporatesapi: https://api.opencorporates.com/companies/be/0480190679, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0480190679, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0480190679, trendstop: http://trendstop.knack.be/en/detail/0480190679, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0480190679",16,135659.221,2022.0
